TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
330959	Snapc5 (small nuclear RNA activating complex, polypeptide 5)	0.000855619485466729	-7.06368480697756	2	2	0.0087719298245614	228	7778	14281,16476	Fos,Jun
1238	ACKR2 (atypical chemokine receptor 2)	0.000855619485466729	-7.06368480697756	2	2	0.0087719298245614	228	7778	20302,20296	Ccl3,Ccl2
12772	Ccr2 (chemokine (C-C motif) receptor 2)	0.000855619485466729	-7.06368480697756	2	2	0.0087719298245614	228	7778	20296,20306	Ccl2,Ccl7
2648	KAT2A (lysine acetyltransferase 2A)	0.000855619485466729	-7.06368480697756	2	2	0.0087719298245614	228	7778	18128,17869	Notch1,Myc
16151	Ikbkg (inhibitor of kappaB kinase gamma)	0.00113077154959993	-6.78485509199448	41	6	0.0263157894736842	228	7778	21939,15511,21926,80859,18035,21929	Cd40,Hspa1b,Tnf,Nfkbiz,Nfkbia,Tnfaip3
19696	Rel (reticuloendotheliosis oncogene)	0.00183203533790221	-6.3023277236683	9	3	0.0131578947368421	228	7778	12044,18126,16160	Bcl2a1a,Nos2,Il12b
3654	IRAK1 (interleukin 1 receptor associated kinase 1)	0.00251712337309996	-5.98463854809855	3	2	0.0087719298245614	228	7778	67245,58185	Peli1,Rsad2
19698	Relb (avian reticuloendotheliosis viral (v-rel) oncogene related B)	0.00251712337309996	-5.98463854809855	3	2	0.0087719298245614	228	7778	18034,18033	Nfkb2,Nfkb1
12173	Bnc1 (basonuclin 1)	0.00251712337309996	-5.98463854809855	3	2	0.0087719298245614	228	7778	12125,58801	Bcl2l11,Pmaip1
257632	Nod2 (nucleotide-binding oligomerization domain containing 2)	0.00251712337309996	-5.98463854809855	3	2	0.0087719298245614	228	7778	12702,192656	Socs3,Ripk2
12768	Ccr1 (chemokine (C-C motif) receptor 1)	0.00251712337309996	-5.98463854809855	3	2	0.0087719298245614	228	7778	20302,20304	Ccl3,Ccl5
8650	NUMB (NUMB endocytic adaptor protein)	0.00256086536155808	-5.96741004575194	10	3	0.0131578947368421	228	7778	18128,16476,286940	Notch1,Jun,Flnb
12576	Cdkn1b (cyclin-dependent kinase inhibitor 1B)	0.00290575973866601	-5.84106039493063	21	4	0.0175438596491228	228	7778	12447,12444,12443,17869	Ccne1,Ccnd2,Ccnd1,Myc
21929	Tnfaip3 (tumor necrosis factor, alpha-induced protein 3)	0.0041063737063617	-5.49521494982613	23	4	0.0175438596491228	228	7778	16176,21926,414084,21929	Il1b,Tnf,Tnip3,Tnfaip3
6736	SRY (sex determining region Y)	0.00449543071073111	-5.40469379568657	12	3	0.0131578947368421	228	7778	13654,15242,16476	Egr2,Hhex,Jun
21825	Thbs1 (thrombospondin 1)	0.00493693549822661	-5.3110104847641	4	2	0.0087719298245614	228	7778	21825,17869	Thbs1,Myc
12362	Casp1 (caspase 1)	0.00493693549822661	-5.3110104847641	4	2	0.0087719298245614	228	7778	16176,21929	Il1b,Tnfaip3
266781	Snx17 (sorting nexin 17)	0.00493693549822661	-5.3110104847641	4	2	0.0087719298245614	228	7778	16835,16975	Ldlr,Lrp8
57783	Tnip1 (TNFAIP3 interacting protein 1)	0.00493693549822661	-5.3110104847641	4	2	0.0087719298245614	228	7778	21926,21929	Tnf,Tnfaip3
20302	Ccl3 (chemokine (C-C motif) ligand 3)	0.00493693549822661	-5.3110104847641	4	2	0.0087719298245614	228	7778	12771,12768	Ccr3,Ccr1
20587	Smarcb1 (SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily b, member 1)	0.00712276550122987	-4.94445921587701	14	3	0.0131578947368421	228	7778	16476,23872,14281	Jun,Ets2,Fos
59035	Carm1 (coactivator-associated arginine methyltransferase 1)	0.00712276550122987	-4.94445921587701	14	3	0.0131578947368421	228	7778	16193,15945,20310	Il6,Cxcl10,Cxcl2
20807	Srf (serum response factor)	0.00712276550122987	-4.94445921587701	14	3	0.0131578947368421	228	7778	13653,74318,13614	Egr1,Hopx,Edn1
6923	ELOB (elongin B)	0.00712276550122987	-4.94445921587701	14	3	0.0131578947368421	228	7778	12703,12702,12700	Socs1,Socs3,Cish
329	BIRC2 (baculoviral IAP repeat containing 2)	0.00806955567137395	-4.8196568575254	5	2	0.0087719298245614	228	7778	16477,22029	Junb,Traf1
22066	Trpc4 (transient receptor potential cation channel, subfamily C, member 4)	0.00806955567137395	-4.8196568575254	5	2	0.0087719298245614	228	7778	12389,16438	Cav1,Itpr1
12044	Bcl2a1a (B cell leukemia/lymphoma 2 related protein A1a)	0.00806955567137395	-4.8196568575254	5	2	0.0087719298245614	228	7778	12125,58801	Bcl2l11,Pmaip1
71718	Telo2 (telomere maintenance 2)	0.00806955567137395	-4.8196568575254	5	2	0.0087719298245614	228	7778	11920,242083	Atm,Ppm1l
26420	Mapk9 (mitogen-activated protein kinase 9)	0.00806955567137395	-4.8196568575254	5	2	0.0087719298245614	228	7778	16975,13537	Lrp8,Dusp2
15242	Hhex (hematopoietically expressed homeobox)	0.00806955567137395	-4.8196568575254	5	2	0.0087719298245614	228	7778	16476,14281	Jun,Fos
117149	Tirap (toll-interleukin 1 receptor (TIR) domain-containing adaptor protein)	0.00806955567137395	-4.8196568575254	5	2	0.0087719298245614	228	7778	12703,21950	Socs1,Tnfsf9
12017	Bag1 (BCL2-associated athanogene 1)	0.00806955567137395	-4.8196568575254	5	2	0.0087719298245614	228	7778	16476,15511	Jun,Hspa1b
208727	Hdac4 (histone deacetylase 4)	0.00871322610901015	-4.74291316530531	15	3	0.0131578947368421	228	7778	11920,15982,21926	Atm,Ifrd1,Tnf
20681	Sox8 (SRY (sex determining region Y)-box 8)	0.00871322610901015	-4.74291316530531	15	3	0.0131578947368421	228	7778	16476,15242,13654	Jun,Hhex,Egr2
17187	Max (Max protein)	0.00871322610901015	-4.74291316530531	15	3	0.0131578947368421	228	7778	17869,17119,16918	Myc,Mxd1,Mycl
17869	Myc (myelocytomatosis oncogene)	0.010023889904232	-4.60278404466577	63	6	0.0263157894736842	228	7778	18263,15511,21825,12443,12389,12444	Odc1,Hspa1b,Thbs1,Ccnd1,Cav1,Ccnd2
29361	Sox10 (SRY box 10)	0.0104951837277126	-4.55683881964909	16	3	0.0131578947368421	228	7778	13654,15242,16476	Egr2,Hhex,Jun
320332	Hist4h4 (histone cluster 4, H4)	0.0104951837277126	-4.55683881964909	16	3	0.0131578947368421	228	7778	17869,13653,15511	Myc,Egr1,Hspa1b
19225	Ptgs2 (prostaglandin-endoperoxide synthase 2)	0.0118714797107441	-4.43361641842108	6	2	0.0087719298245614	228	7778	18126,19225	Nos2,Ptgs2
75717	Cul5 (cullin 5)	0.0124726732660977	-4.38421516647569	17	3	0.0131578947368421	228	7778	12700,12702,12703	Cish,Socs3,Socs1
16337	Insr (insulin receptor)	0.0124726732660977	-4.38421516647569	17	3	0.0131578947368421	228	7778	12703,12389,12702	Socs1,Cav1,Socs3
74256	Cyld (CYLD lysine 63 deubiquitinase)	0.0146488545119699	-4.2233931368853	18	3	0.0131578947368421	228	7778	16476,14281,192656	Jun,Fos,Ripk2
20375	Spi1 (spleen focus forming virus (SFFV) proviral integration oncogene)	0.0146488545119699	-4.2233931368853	18	3	0.0131578947368421	228	7778	16476,16364,12142	Jun,Irf4,Prdm1
18034	Nfkb2 (nuclear factor of kappa light polypeptide gene enhancer in B cells 2, p49/p100)	0.01630112234634	-4.11652131793618	7	2	0.0087719298245614	228	7778	80859,18033	Nfkbiz,Nfkb1
16364	Irf4 (interferon regulatory factor 4)	0.01630112234634	-4.11652131793618	7	2	0.0087719298245614	228	7778	192656,15900	Ripk2,Irf8
229615	Pias3 (protein inhibitor of activated STAT 3)	0.01630112234634	-4.11652131793618	7	2	0.0087719298245614	228	7778	14581,16362	Gfi1,Irf1
70122	Mllt3 (myeloid/lymphoid or mixed-lineage leukemia; translocated to, 3)	0.01630112234634	-4.11652131793618	7	2	0.0087719298245614	228	7778	15511,71458	Hspa1b,Bcor
4067	LYN (LYN proto-oncogene, Src family tyrosine kinase)	0.01630112234634	-4.11652131793618	7	2	0.0087719298245614	228	7778	75767,286940	Rab11fip1,Flnb
27056	Irf5 (interferon regulatory factor 5)	0.01630112234634	-4.11652131793618	7	2	0.0087719298245614	228	7778	16160,67245	Il12b,Peli1
16193	Il6 (interleukin 6)	0.01630112234634	-4.11652131793618	7	2	0.0087719298245614	228	7778	18033,80859	Nfkb1,Nfkbiz
26374	Cop1 (COP1, E3 ubiquitin ligase)	0.01630112234634	-4.11652131793618	7	2	0.0087719298245614	228	7778	211770,228775	Trib1,Trib3
12142	Prdm1 (PR domain containing 1, with ZNF domain)	0.01630112234634	-4.11652131793618	7	2	0.0087719298245614	228	7778	23872,12142	Ets2,Prdm1
6921	ELOC (elongin C)	0.0170260731202111	-4.07300939690885	19	3	0.0131578947368421	228	7778	12700,12702,12703	Cish,Socs3,Socs1
12402	Cbl (Casitas B-lineage lymphoma)	0.0175817673146712	-4.04089286193311	52	5	0.0219298245614035	228	7778	20491,20723,14254,21926,21939	Sla,Serpinb9,Flt1,Tnf,Cd40
12023	Barx2 (BarH-like homeobox 2)	0.0213187428968445	-3.84816864498555	8	2	0.0087719298245614	228	7778	16476,14281	Jun,Fos
15205	Hes1 (hes family bHLH transcription factor 1)	0.0213187428968445	-3.84816864498555	8	2	0.0087719298245614	228	7778	216850,54720	Kdm6b,Rcan1
12571	Cdk6 (cyclin-dependent kinase 6)	0.0213187428968445	-3.84816864498555	8	2	0.0087719298245614	228	7778	12443,12444	Ccnd1,Ccnd2
19766	Ripk1 (receptor (TNFRSF)-interacting serine-threonine kinase 1)	0.0223892782022176	-3.79917308639814	21	3	0.0131578947368421	228	7778	21926,16176,21929	Tnf,Il1b,Tnfaip3
26419	Mapk8 (mitogen-activated protein kinase 8)	0.0253763905779876	-3.67393604201875	22	3	0.0131578947368421	228	7778	21939,16975,16476	Cd40,Lrp8,Jun
12567	Cdk4 (cyclin-dependent kinase 4)	0.0253763905779876	-3.67393604201875	22	3	0.0131578947368421	228	7778	12444,12443,17869	Ccnd2,Ccnd1,Myc
653489	RGPD3 (RANBP2 like and GRIP domain containing 3)	0.0293134481872217	-3.52970888576033	1	1	0.0043859649122807	228	7778	16477	Junb
30953	Schip1 (schwannomin interacting protein 1)	0.0293134481872217	-3.52970888576033	1	1	0.0043859649122807	228	7778	14281	Fos
851545	CDC7 (serine/threonine protein kinase CDC7)	0.0293134481872217	-3.52970888576033	1	1	0.0043859649122807	228	7778	16518	Kcnj2
18606	Enpp2 (ectonucleotide pyrophosphatase/phosphodiesterase 2)	0.0293134481872217	-3.52970888576033	1	1	0.0043859649122807	228	7778	18033	Nfkb1
77782	Polq (polymerase (DNA directed), theta)	0.0293134481872217	-3.52970888576033	1	1	0.0043859649122807	228	7778	11920	Atm
54995	OXSM (3-oxoacyl-ACP synthase, mitochondrial)	0.0293134481872217	-3.52970888576033	1	1	0.0043859649122807	228	7778	16477	Junb
284654	RSPO1 (R-spondin 1)	0.0293134481872217	-3.52970888576033	1	1	0.0043859649122807	228	7778	407821	Znrf3
79002	TRIR (telomerase RNA component interacting RNase)	0.0293134481872217	-3.52970888576033	1	1	0.0043859649122807	228	7778	16477	Junb
7132	TNFRSF1A (TNF receptor superfamily member 1A)	0.0293134481872217	-3.52970888576033	1	1	0.0043859649122807	228	7778	22029	Traf1
3662	IRF4 (interferon regulatory factor 4)	0.0293134481872217	-3.52970888576033	1	1	0.0043859649122807	228	7778	12142	Prdm1
115771	Usp2 (ubiquitin specific peptidase 2)	0.0293134481872217	-3.52970888576033	1	1	0.0043859649122807	228	7778	14609	Gja1
4012	LNPEP (leucyl and cystinyl aminopeptidase)	0.0293134481872217	-3.52970888576033	1	1	0.0043859649122807	228	7778	16477	Junb
8771	TNFRSF6B (TNF receptor superfamily member 6b)	0.0293134481872217	-3.52970888576033	1	1	0.0043859649122807	228	7778	50930	Tnfsf14
3516	RBPJ (recombination signal binding protein for immunoglobulin kappa J region)	0.0293134481872217	-3.52970888576033	1	1	0.0043859649122807	228	7778	18128	Notch1
14319	Fth1 (ferritin heavy polypeptide 1)	0.0293134481872217	-3.52970888576033	1	1	0.0043859649122807	228	7778	17869	Myc
11481	Acvr2b (activin receptor IIB)	0.0293134481872217	-3.52970888576033	1	1	0.0043859649122807	228	7778	16323	Inhba
2355	FOSL2 (FOS like 2, AP-1 transcription factor subunit)	0.0293134481872217	-3.52970888576033	1	1	0.0043859649122807	228	7778	16477	Junb
17472	Gbp4 (guanylate binding protein 4)	0.0293134481872217	-3.52970888576033	1	1	0.0043859649122807	228	7778	54123	Irf7
12530	Cdc25a (cell division cycle 25A)	0.0293134481872217	-3.52970888576033	1	1	0.0043859649122807	228	7778	17869	Myc
21752	Tert (telomerase reverse transcriptase)	0.0293134481872217	-3.52970888576033	1	1	0.0043859649122807	228	7778	17869	Myc
109652	Acy1 (aminoacylase 1)	0.0293134481872217	-3.52970888576033	1	1	0.0043859649122807	228	7778	20698	Sphk1
53314	Batf (basic leucine zipper transcription factor, ATF-like)	0.0293134481872217	-3.52970888576033	1	1	0.0043859649122807	228	7778	16477	Junb
57247	Zfp276 (zinc finger protein (C2H2 type) 276)	0.0293134481872217	-3.52970888576033	1	1	0.0043859649122807	228	7778	18033	Nfkb1
381101	Dnph1 (2'-deoxynucleoside 5'-phosphate N-hydrolase 1)	0.0293134481872217	-3.52970888576033	1	1	0.0043859649122807	228	7778	17869	Myc
13661	Ehf (ets homologous factor)	0.0293134481872217	-3.52970888576033	1	1	0.0043859649122807	228	7778	80859	Nfkbiz
19231	Ptma (prothymosin alpha)	0.0293134481872217	-3.52970888576033	1	1	0.0043859649122807	228	7778	17869	Myc
29146	Jag1 (jagged canonical Notch ligand 1)	0.0293134481872217	-3.52970888576033	1	1	0.0043859649122807	228	7778	18128	Notch1
496383	rspo2.L (R-spondin 2 L homeolog)	0.0293134481872217	-3.52970888576033	1	1	0.0043859649122807	228	7778	407821	Znrf3
319179	Hist1h2be (histone cluster 1, H2be)	0.0293134481872217	-3.52970888576033	1	1	0.0043859649122807	228	7778	17869	Myc
20304	Ccl5 (chemokine (C-C motif) ligand 5)	0.0293134481872217	-3.52970888576033	1	1	0.0043859649122807	228	7778	12768	Ccr1
98053	Gtf2f1 (general transcription factor IIF, polypeptide 1)	0.0293134481872217	-3.52970888576033	1	1	0.0043859649122807	228	7778	12609	Cebpd
12774	Ccr5 (chemokine (C-C motif) receptor 5)	0.0293134481872217	-3.52970888576033	1	1	0.0043859649122807	228	7778	20302	Ccl3
12771	Ccr3 (chemokine (C-C motif) receptor 3)	0.0293134481872217	-3.52970888576033	1	1	0.0043859649122807	228	7778	20302	Ccl3
154007	SNRNP48 (small nuclear ribonucleoprotein U11/U12 subunit 48)	0.0293134481872217	-3.52970888576033	1	1	0.0043859649122807	228	7778	75767	Rab11fip1
54167	Icos (inducible T cell co-stimulator)	0.0293134481872217	-3.52970888576033	1	1	0.0043859649122807	228	7778	50723	Icosl
64326	COP1 (COP1 E3 ubiquitin ligase)	0.0293134481872217	-3.52970888576033	1	1	0.0043859649122807	228	7778	211770	Trib1
57826	RAP2C (RAP2C, member of RAS oncogene family)	0.0293134481872217	-3.52970888576033	1	1	0.0043859649122807	228	7778	286940	Flnb
597	BCL2A1 (BCL2 related protein A1)	0.0293134481872217	-3.52970888576033	1	1	0.0043859649122807	228	7778	12125	Bcl2l11
18712	Pim1 (proviral integration site 1)	0.0293134481872217	-3.52970888576033	1	1	0.0043859649122807	228	7778	12703	Socs1
388	RHOB (ras homolog family member B)	0.0293134481872217	-3.52970888576033	1	1	0.0043859649122807	228	7778	286940	Flnb
213121	Ankrd35 (ankyrin repeat domain 35)	0.0293134481872217	-3.52970888576033	1	1	0.0043859649122807	228	7778	16476	Jun
25493	Nfkbia (NFKB inhibitor alpha)	0.0293134481872217	-3.52970888576033	1	1	0.0043859649122807	228	7778	14609	Gja1
18104	Nqo1 (NAD(P)H dehydrogenase, quinone 1)	0.0293134481872217	-3.52970888576033	1	1	0.0043859649122807	228	7778	18263	Odc1
56191	Tro (trophinin)	0.0293134481872217	-3.52970888576033	1	1	0.0043859649122807	228	7778	14281	Fos
14205	Vegfd (vascular endothelial growth factor D)	0.0293134481872217	-3.52970888576033	1	1	0.0043859649122807	228	7778	16542	Kdr
25871	NEPRO (nucleolus and neural progenitor protein)	0.0293134481872217	-3.52970888576033	1	1	0.0043859649122807	228	7778	75767	Rab11fip1
11694	Alx3 (aristaless-like homeobox 3)	0.0293134481872217	-3.52970888576033	1	1	0.0043859649122807	228	7778	81703	Jdp2
84081	NSRP1 (nuclear speckle splicing regulatory protein 1)	0.0293134481872217	-3.52970888576033	1	1	0.0043859649122807	228	7778	16477	Junb
107035	Fbxo38 (F-box protein 38)	0.0293134481872217	-3.52970888576033	1	1	0.0043859649122807	228	7778	93691	Klf7
5966	REL (REL proto-oncogene, NF-kB subunit)	0.0293134481872217	-3.52970888576033	1	1	0.0043859649122807	228	7778	18033	Nfkb1
18551	Pcsk4 (proprotein convertase subtilisin/kexin type 4)	0.0293134481872217	-3.52970888576033	1	1	0.0043859649122807	228	7778	12703	Socs1
7054	TH (tyrosine hydroxylase)	0.0293134481872217	-3.52970888576033	1	1	0.0043859649122807	228	7778	15370	Nr4a1
8773	SNAP23 (synaptosome associated protein 23)	0.0293134481872217	-3.52970888576033	1	1	0.0043859649122807	228	7778	286940	Flnb
15930	Ido1 (indoleamine 2,3-dioxygenase 1)	0.0293134481872217	-3.52970888576033	1	1	0.0043859649122807	228	7778	12702	Socs3
59289	Ackr2 (atypical chemokine receptor 2)	0.0293134481872217	-3.52970888576033	1	1	0.0043859649122807	228	7778	20302	Ccl3
19012	Plpp1 (phospholipid phosphatase 1)	0.0293134481872217	-3.52970888576033	1	1	0.0043859649122807	228	7778	19012	Plpp1
23476	BRD4 (bromodomain containing 4)	0.0293134481872217	-3.52970888576033	1	1	0.0043859649122807	228	7778	16477	Junb
2277	VEGFD (vascular endothelial growth factor D)	0.0293134481872217	-3.52970888576033	1	1	0.0043859649122807	228	7778	16542	Kdr
67065	Polr3d (polymerase (RNA) III (DNA directed) polypeptide D)	0.0293134481872217	-3.52970888576033	1	1	0.0043859649122807	228	7778	17869	Myc
19762	Rit2 (Ras-like without CAAX 2)	0.0293134481872217	-3.52970888576033	1	1	0.0043859649122807	228	7778	14281	Fos
13730	Emp1 (epithelial membrane protein 1)	0.0293134481872217	-3.52970888576033	1	1	0.0043859649122807	228	7778	17869	Myc
14629	Gclc (glutamate-cysteine ligase, catalytic subunit)	0.0293134481872217	-3.52970888576033	1	1	0.0043859649122807	228	7778	14630	Gclm
2247	FGF2 (fibroblast growth factor 2)	0.0293134481872217	-3.52970888576033	1	1	0.0043859649122807	228	7778	15370	Nr4a1
203054	ADCK5 (aarF domain containing kinase 5)	0.0293134481872217	-3.52970888576033	1	1	0.0043859649122807	228	7778	16477	Junb
9388	LIPG (lipase G, endothelial type)	0.0293134481872217	-3.52970888576033	1	1	0.0043859649122807	228	7778	16891	Lipg
207920	Esrp1 (epithelial splicing regulatory protein 1)	0.0293134481872217	-3.52970888576033	1	1	0.0043859649122807	228	7778	17869	Myc
70686	Dusp16 (dual specificity phosphatase 16)	0.0293134481872217	-3.52970888576033	1	1	0.0043859649122807	228	7778	16975	Lrp8
85313	PPIL4 (peptidylprolyl isomerase like 4)	0.0293134481872217	-3.52970888576033	1	1	0.0043859649122807	228	7778	16477	Junb
19039	Lgals3bp (lectin, galactoside-binding, soluble, 3 binding protein)	0.0293134481872217	-3.52970888576033	1	1	0.0043859649122807	228	7778	83382	Siglece
55163	PNPO (pyridoxamine 5'-phosphate oxidase)	0.0293134481872217	-3.52970888576033	1	1	0.0043859649122807	228	7778	16477	Junb
10769	PLK2 (polo like kinase 2)	0.0293134481872217	-3.52970888576033	1	1	0.0043859649122807	228	7778	20620	Plk2
12765	Cxcr2 (chemokine (C-X-C motif) receptor 2)	0.0293134481872217	-3.52970888576033	1	1	0.0043859649122807	228	7778	20310	Cxcl2
18555	Cdk16 (cyclin-dependent kinase 16)	0.0293134481872217	-3.52970888576033	1	1	0.0043859649122807	228	7778	12569	Cdk5r1
5174	PDZK1 (PDZ domain containing 1)	0.0293134481872217	-3.52970888576033	1	1	0.0043859649122807	228	7778	19222	Ptgir
16145	Igtp (interferon gamma induced GTPase)	0.0293134481872217	-3.52970888576033	1	1	0.0043859649122807	228	7778	21822	Tgtp1
68625	Cfap57 (cilia and flagella associated protein 57)	0.0293134481872217	-3.52970888576033	1	1	0.0043859649122807	228	7778	14281	Fos
362636	Usp48 (ubiquitin specific peptidase 48)	0.0293134481872217	-3.52970888576033	1	1	0.0043859649122807	228	7778	14609	Gja1
21938	Tnfrsf1b (tumor necrosis factor receptor superfamily, member 1b)	0.0293134481872217	-3.52970888576033	1	1	0.0043859649122807	228	7778	21926	Tnf
12585	Cdr2 (cerebellar degeneration-related 2)	0.0293134481872217	-3.52970888576033	1	1	0.0043859649122807	228	7778	17869	Myc
58206	Zbtb32 (zinc finger and BTB domain containing 32)	0.0293134481872217	-3.52970888576033	1	1	0.0043859649122807	228	7778	12142	Prdm1
18715	Pim2 (proviral integration site 2)	0.0293134481872217	-3.52970888576033	1	1	0.0043859649122807	228	7778	12703	Socs1
317371	Was (WASP actin nucleation promoting factor)	0.0293134481872217	-3.52970888576033	1	1	0.0043859649122807	228	7778	14609	Gja1
12036	Bcat2 (branched chain aminotransferase 2, mitochondrial)	0.0293134481872217	-3.52970888576033	1	1	0.0043859649122807	228	7778	17869	Myc
73693	Dppa4 (developmental pluripotency associated 4)	0.0293134481872217	-3.52970888576033	1	1	0.0043859649122807	228	7778	17869	Myc
29147	Jag2 (jagged canonical Notch ligand 2)	0.0293134481872217	-3.52970888576033	1	1	0.0043859649122807	228	7778	18128	Notch1
26409	Map3k7 (mitogen-activated protein kinase kinase kinase 7)	0.0312089605923693	-3.46705002692691	41	4	0.0175438596491228	228	7778	21939,240354,242083,414084	Cd40,Malt1,Ppm1l,Tnip3
15511	Hspa1b (heat shock protein 1B)	0.0312089605923693	-3.46705002692691	41	4	0.0175438596491228	228	7778	12443,17869,16190,12703	Ccnd1,Myc,Il4ra,Socs1
21803	Tgfb1 (transforming growth factor, beta 1)	0.0329677506946375	-3.41222544701506	10	2	0.0087719298245614	228	7778	56213,16476	Htra1,Jun
12988	Csk (c-src tyrosine kinase)	0.0329677506946375	-3.41222544701506	10	2	0.0087719298245614	228	7778	244418,12389	Prag1,Cav1
67673	Elob (elongin B)	0.0329677506946375	-3.41222544701506	10	2	0.0087719298245614	228	7778	12703,12702	Socs1,Socs3
26400	Map2k7 (mitogen-activated protein kinase kinase 7)	0.0329677506946375	-3.41222544701506	10	2	0.0087719298245614	228	7778	21939,16975	Cd40,Lrp8
17344	Pias2 (protein inhibitor of activated STAT 2)	0.0395282475816578	-3.23073973400815	11	2	0.0087719298245614	228	7778	18033,13654	Nfkb1,Egr2
12566	Cdk2 (cyclin-dependent kinase 2)	0.0433370694624001	-3.13874690254817	27	3	0.0131578947368421	228	7778	12444,12443,12447	Ccnd2,Ccnd1,Ccne1
16476	Jun (jun proto-oncogene)	0.0449576813387614	-3.10203364637333	46	4	0.0175438596491228	228	7778	15242,14281,16476,81703	Hhex,Fos,Jun,Jdp2
12042	Bcl10 (B cell leukemia/lymphoma 10)	0.046534810955705	-3.0675546237637	12	2	0.0087719298245614	228	7778	240354,12702	Malt1,Socs3
22196	Ube2i (ubiquitin-conjugating enzyme E2I)	0.0475211820293477	-3.04657972988215	28	3	0.0131578947368421	228	7778	16476,16362,15900	Jun,Irf1,Irf8
15405	Hoxa9 (homeobox A9)	0.0539558988459644	-2.91958825412692	13	2	0.0087719298245614	228	7778	16476,18035	Jun,Nfkbia
11863	Arnt (aryl hydrocarbon receptor nuclear translocator)	0.0539558988459644	-2.91958825412692	13	2	0.0087719298245614	228	7778	11624,11622	Ahrr,Ahr
16396	Itch (itchy, E3 ubiquitin protein ligase)	0.0564591181011401	-2.87423847616649	30	3	0.0131578947368421	228	7778	16476,16477,18128	Jun,Junb,Notch1
105193	Nhlrc1 (NHL repeat containing 1)	0.0577712768867835	-2.85126356649427	2	1	0.0043859649122807	228	7778	15511	Hspa1b
8850	KAT2B (lysine acetyltransferase 2B)	0.0577712768867835	-2.85126356649427	2	1	0.0043859649122807	228	7778	18128	Notch1
599	BCL2L2 (BCL2 like 2)	0.0577712768867835	-2.85126356649427	2	1	0.0043859649122807	228	7778	12125	Bcl2l11
6734	SRPRA (SRP receptor subunit alpha)	0.0577712768867835	-2.85126356649427	2	1	0.0043859649122807	228	7778	16477	Junb
7589	ZSCAN21 (zinc finger and SCAN domain containing 21)	0.0577712768867835	-2.85126356649427	2	1	0.0043859649122807	228	7778	16477	Junb
