TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
ko04620	Toll-like receptor signaling pathway	4.2994408643376e-19	-42.2906317841916	99	42	0.05890603085554	713	7931	18033,16476,15965,81897,20846,20302,26410,21939,15962,24088,23797,12519,20303,142980,18707,56489,56066,12524,12370,21926,15975,15945,18035,15968,54123,21897,12475,15977,21899,14281,20304,26398,26395,17329,15969,16160,16176,68652,16151,15967,17874,16193	Nfkb1,Jun,Ifna2,Tlr9,Stat1,Ccl3,Map3k8,Cd40,Ifna1,Tlr2,Akt3,Cd80,Ccl4,Tlr3,Pik3cd,Ikbke,Cxcl11,Cd86,Casp8,Tnf,Ifnar1,Cxcl10,Nfkbia,Ifna5,Irf7,Tlr1,Cd14,Ifnb1,Tlr6,Fos,Ccl5,Map2k4,Map2k1,Cxcl9,Ifna6,Il12b,Il1b,Tab2,Ikbkg,Ifna4,Myd88,Il6
mmu04620	Toll-like receptor signaling pathway	4.2994408643376e-19	-42.2906317841916	99	42	0.05890603085554	713	7931	12370,12524,56066,56489,18707,142980,12519,20303,15968,54123,18035,21926,15975,15945,20302,81897,20846,16476,15965,18033,23797,24088,26410,21939,15962,15969,17329,26395,16193,16151,17874,15967,68652,16160,16176,15977,12475,21897,26398,20304,14281,21899	Casp8,Cd86,Cxcl11,Ikbke,Pik3cd,Tlr3,Cd80,Ccl4,Ifna5,Irf7,Nfkbia,Tnf,Ifnar1,Cxcl10,Ccl3,Tlr9,Stat1,Jun,Ifna2,Nfkb1,Akt3,Tlr2,Map3k8,Cd40,Ifna1,Ifna6,Cxcl9,Map2k1,Il6,Ikbkg,Myd88,Ifna4,Tab2,Il12b,Il1b,Ifnb1,Cd14,Tlr1,Map2k4,Ccl5,Fos,Tlr6
mmu04060	Cytokine-cytokine receptor interaction	7.30909276344355e-18	-39.4574125168013	266	71	0.0995792426367461	713	7931	18591,20306,16164,20312,11479,15968,15975,12771,16161,56066,20308,20303,20310,21941,16878,20304,12986,14254,13051,230979,20296,22164,21938,16193,16175,15967,16168,18413,18596,57266,12977,17329,20307,16323,21950,20293,11477,14825,22035,21939,15962,20302,56708,15965,14102,16174,16542,20299,21926,15945,16186,16169,16153,12768,12156,54635,56744,21949,12985,15977,50930,17311,16173,16190,23832,326623,22341,16160,16176,15969,17295	Pdgfb,Ccl7,Il13ra1,Cx3cl1,Acvr1b,Ifna5,Ifnar1,Ccr3,Il12rb1,Cxcl11,Ccl9,Ccl4,Cxcl2,Tnfrsf8,Lif,Ccl5,Csf3r,Flt1,Cx3cr1,Tnfrsf14,Ccl2,Tnfsf4,Tnfrsf1b,Il6,Il1a,Ifna4,Il15,Osm,Pdgfrb,Cxcl14,Csf1,Cxcl9,Ccl8,Inhba,Tnfsf9,Ccl12,Acvr1,Cxcl1,Tnfsf10,Cd40,Ifna1,Ccl3,Clcf1,Ifna2,Fas,Il18rap,Kdr,Ccl22,Tnf,Cxcl10,Il2rg,Il15ra,Il10,Ccr1,Bmp2,Pdgfc,Pf4,Tnfsf8,Csf3,Ifnb1,Tnfsf14,Kitl,Il18,Il4ra,Xcr1,Tnfsf15,Vegfc,Il12b,Il1b,Ifna6,Met
ko04060	Cytokine-cytokine receptor interaction	7.30909276344355e-18	-39.4574125168013	266	71	0.0995792426367461	713	7931	16168,18596,18413,16193,15967,16175,20307,16323,20293,21950,12977,57266,17329,14254,13051,230979,20296,16878,21941,12986,20304,22164,21938,12771,15975,15968,20303,20310,20308,16161,56066,20306,18591,11479,16164,20312,16160,16176,22341,16190,23832,326623,17295,15969,56744,21949,12985,12768,54635,12156,17311,16173,15977,50930,16542,16186,20299,21926,15945,14102,16174,16169,16153,22035,14825,11477,15962,21939,15965,20302,56708	Il15,Pdgfrb,Osm,Il6,Ifna4,Il1a,Ccl8,Inhba,Ccl12,Tnfsf9,Csf1,Cxcl14,Cxcl9,Flt1,Cx3cr1,Tnfrsf14,Ccl2,Lif,Tnfrsf8,Csf3r,Ccl5,Tnfsf4,Tnfrsf1b,Ccr3,Ifnar1,Ifna5,Ccl4,Cxcl2,Ccl9,Il12rb1,Cxcl11,Ccl7,Pdgfb,Acvr1b,Il13ra1,Cx3cl1,Il12b,Il1b,Vegfc,Il4ra,Xcr1,Tnfsf15,Met,Ifna6,Pf4,Tnfsf8,Csf3,Ccr1,Pdgfc,Bmp2,Kitl,Il18,Ifnb1,Tnfsf14,Kdr,Il2rg,Ccl22,Tnf,Cxcl10,Fas,Il18rap,Il15ra,Il10,Tnfsf10,Cxcl1,Acvr1,Ifna1,Cd40,Ifna2,Ccl3,Clcf1
mmu05161	Hepatitis B	3.61200099480863e-13	-28.6493442979502	143	43	0.0603085553997195	713	7931	12370,56489,18707,142980,54123,14102,18035,12447,17395,21926,11783,15965,71586,24088,15962,230073,15969,20849,17869,12443,17874,16151,15977,13655,26398,13063,12367,15968,20848,15975,13654,20846,16476,18033,20779,23797,12575,26395,16193,20847,15967,20850,14281	Casp8,Ikbke,Pik3cd,Tlr3,Irf7,Fas,Nfkbia,Ccne1,Mmp9,Tnf,Apaf1,Ifna2,Ifih1,Tlr2,Ifna1,Ddx58,Ifna6,Stat4,Myc,Ccnd1,Myd88,Ikbkg,Ifnb1,Egr3,Map2k4,Cycs,Casp3,Ifna5,Stat3,Ifnar1,Egr2,Stat1,Jun,Nfkb1,Src,Akt3,Cdkn1a,Map2k1,Il6,Stat2,Ifna4,Stat5a,Fos
mmu05134	Legionellosis	5.57529607119662e-13	-28.2152607860454	58	26	0.0364656381486676	713	7931	24088,14825,330122,15511,11783,18033,268973,12176,18035,21926,12362,12370,20310,12367,13063,12369,12475,16173,16193,15512,193740,18034,17874,12266,16176,16160	Tlr2,Cxcl1,Cxcl3,Hspa1b,Apaf1,Nfkb1,Nlrc4,Bnip3,Nfkbia,Tnf,Casp1,Casp8,Cxcl2,Casp3,Cycs,Casp7,Cd14,Il18,Il6,Hspa2,Hspa1a,Nfkb2,Myd88,C3,Il1b,Il12b
ko05134	Legionellosis	5.57529607119662e-13	-28.2152607860454	58	26	0.0364656381486676	713	7931	330122,24088,14825,18033,11783,15511,12362,21926,12176,268973,18035,20310,12370,13063,12367,16173,12475,12369,16176,16160,12266,18034,193740,17874,16193,15512	Cxcl3,Tlr2,Cxcl1,Nfkb1,Apaf1,Hspa1b,Casp1,Tnf,Bnip3,Nlrc4,Nfkbia,Cxcl2,Casp8,Cycs,Casp3,Il18,Cd14,Casp7,Il1b,Il12b,C3,Nfkb2,Hspa1a,Myd88,Il6,Hspa2
ko05152	Tuberculosis	1.08489205022251e-12	-27.5495406267684	177	48	0.0673211781206171	713	7931	14130,12266,16176,16160,192656,17874,16452,14961,257632,15969,21899,12367,13063,12475,16173,15977,16706,21926,16153,12370,24088,16149,18126,15962,20698,11783,15965,81897,14969,12265,16193,15967,16175,108960,14129,12795,246256,21897,240354,20963,15968,14960,53970,56619,20779,23797,18033,20846	Fcgr2b,C3,Il1b,Il12b,Ripk2,Myd88,Jak2,H2-Ab1,Nod2,Ifna6,Tlr6,Casp3,Cycs,Cd14,Il18,Ifnb1,Ksr1,Tnf,Il10,Casp8,Tlr2,Cd74,Nos2,Ifna1,Sphk1,Apaf1,Ifna2,Tlr9,H2-Eb1,Ciita,Il6,Ifna4,Il1a,Irak2,Fcgr1,Plk3,Fcgr4,Tlr1,Malt1,Syk,Ifna5,H2-Aa,Rfx5,Clec4e,Src,Akt3,Nfkb1,Stat1
mmu05152	Tuberculosis	1.08489205022251e-12	-27.5495406267684	177	48	0.0673211781206171	713	7931	11783,15965,20698,81897,24088,15962,16149,18126,16153,12370,16706,21926,12475,16173,15977,21899,12367,13063,257632,15969,14130,12266,16176,16160,192656,14961,16452,17874,18033,20846,23797,20779,53970,14960,56619,240354,20963,15968,21897,14129,108960,12795,246256,14969,16193,12265,16175,15967	Apaf1,Ifna2,Sphk1,Tlr9,Tlr2,Ifna1,Cd74,Nos2,Il10,Casp8,Ksr1,Tnf,Cd14,Il18,Ifnb1,Tlr6,Casp3,Cycs,Nod2,Ifna6,Fcgr2b,C3,Il1b,Il12b,Ripk2,H2-Ab1,Jak2,Myd88,Nfkb1,Stat1,Akt3,Src,Rfx5,H2-Aa,Clec4e,Malt1,Syk,Ifna5,Tlr1,Fcgr1,Irak2,Plk3,Fcgr4,H2-Eb1,Il6,Ciita,Il1a,Ifna4
mmu04064	NF-kappa B signaling pathway	1.21567012924357e-12	-27.4357256444795	98	34	0.0476858345021038	713	7931	22329,16151,18034,17874,68652,15894,17096,16176,50930,11796,12475,18792,19698,12633,12045,21929,22033,12047,22030,20303,20310,22029,11797,18035,240354,20963,21926,19225,11920,17873,18033,21939,230073,12044	Vcam1,Ikbkg,Nfkb2,Myd88,Tab2,Icam1,Lyn,Il1b,Tnfsf14,Birc3,Cd14,Plau,Relb,Cflar,Bcl2a1b,Tnfaip3,Traf5,Bcl2a1d,Traf2,Ccl4,Cxcl2,Traf1,Birc2,Nfkbia,Malt1,Syk,Tnf,Ptgs2,Atm,Gadd45b,Nfkb1,Cd40,Ddx58,Bcl2a1a
ko04064	NF-kappa B signaling pathway	1.21567012924357e-12	-27.4357256444795	98	34	0.0476858345021038	713	7931	17874,18034,16151,22329,16176,17096,15894,68652,12633,21929,12045,19698,18792,11796,50930,12475,18035,11797,22029,19225,20963,21926,240354,22030,22033,12047,20303,20310,12044,21939,230073,18033,17873,11920	Myd88,Nfkb2,Ikbkg,Vcam1,Il1b,Lyn,Icam1,Tab2,Cflar,Tnfaip3,Bcl2a1b,Relb,Plau,Birc3,Tnfsf14,Cd14,Nfkbia,Birc2,Traf1,Ptgs2,Syk,Tnf,Malt1,Traf2,Traf5,Bcl2a1d,Ccl4,Cxcl2,Bcl2a1a,Cd40,Ddx58,Nfkb1,Gadd45b,Atm
mmu05145	Toxoplasmosis	5.43588159749764e-12	-25.9379994010583	108	35	0.0490883590462833	713	7931	16160,14969,15944,68652,16151,193740,14961,16452,16145,17874,12265,15512,11796,12703,12367,13063,16153,16835,14960,12370,18036,21926,320207,20848,18035,11797,18033,54721,15511,20846,104709,21939,18126,23797,24088	Il12b,H2-Eb1,Irgm1,Tab2,Ikbkg,Hspa1a,H2-Ab1,Jak2,Igtp,Myd88,Ciita,Hspa2,Birc3,Socs1,Casp3,Cycs,Il10,Ldlr,H2-Aa,Casp8,Nfkbib,Tnf,Pik3r5,Stat3,Nfkbia,Birc2,Nfkb1,Tyk2,Hspa1b,Stat1,Pik3r6,Cd40,Nos2,Akt3,Tlr2
ko05145	Toxoplasmosis	5.43588159749764e-12	-25.9379994010583	108	35	0.0490883590462833	713	7931	68652,14969,15944,16160,12265,15512,193740,16145,14961,16151,16452,17874,12703,11796,13063,12367,14960,16835,16153,12370,18036,21926,320207,11797,20848,18035,54721,18033,15511,20846,23797,24088,104709,21939,18126	Tab2,H2-Eb1,Irgm1,Il12b,Ciita,Hspa2,Hspa1a,Igtp,H2-Ab1,Ikbkg,Jak2,Myd88,Socs1,Birc3,Cycs,Casp3,H2-Aa,Ldlr,Il10,Casp8,Nfkbib,Tnf,Pik3r5,Birc2,Stat3,Nfkbia,Tyk2,Nfkb1,Hspa1b,Stat1,Akt3,Tlr2,Pik3r6,Cd40,Nos2
mmu05418	Fluid shear stress and atherosclerosis	1.18706167504557e-11	-25.1569549498989	145	41	0.0575035063113604	713	7931	18104,237038,16151,16175,22329,16176,15894,170758,20293,20969,18412,20971,26398,20296,14281,13614,19252,17395,12389,15368,11461,21926,16542,18791,16598,18707,15529,14859,18591,16410,20339,14733,20779,11477,23797,14083,22166,18033,50868,16476,11898	Nqo1,Nox1,Ikbkg,Il1a,Vcam1,Il1b,Icam1,Rac3,Ccl12,Sdc1,Sqstm1,Sdc4,Map2k4,Ccl2,Fos,Edn1,Dusp1,Mmp9,Cav1,Hmox1,Actb,Tnf,Kdr,Plat,Klf2,Pik3cd,Sdc2,Gsta3,Pdgfb,Itgav,Sele,Gpc1,Src,Acvr1,Akt3,Ptk2,Txn1,Nfkb1,Keap1,Jun,Ass1
ko05418	Fluid shear stress and atherosclerosis	1.18706167504557e-11	-25.1569549498989	145	41	0.0575035063113604	713	7931	22329,237038,16175,16151,18104,170758,15894,16176,20293,20969,26398,20971,18412,14281,20296,13614,19252,15368,11461,12389,17395,16542,21926,15529,18707,16598,18791,18591,14859,14083,23797,20779,11477,14733,20339,16410,22166,16476,11898,18033,50868	Vcam1,Nox1,Il1a,Ikbkg,Nqo1,Rac3,Icam1,Il1b,Ccl12,Sdc1,Map2k4,Sdc4,Sqstm1,Fos,Ccl2,Edn1,Dusp1,Hmox1,Actb,Cav1,Mmp9,Kdr,Tnf,Sdc2,Pik3cd,Klf2,Plat,Pdgfb,Gsta3,Ptk2,Akt3,Src,Acvr1,Gpc1,Sele,Itgav,Txn1,Jun,Ass1,Nfkb1,Keap1
ko04623	Cytosolic DNA-sensing pathway	1.79617529978078e-11	-24.742776452149	61	25	0.0350631136044881	713	7931	16151,15967,214763,16193,56532,16176,58203,15969,20304,56417,15977,16173,383619,18035,15968,54123,18036,12362,15945,56489,20303,230073,15962,18033,15965	Ikbkg,Ifna4,Cgas,Il6,Ripk3,Il1b,Zbp1,Ifna6,Ccl5,Adar,Ifnb1,Il18,Aim2,Nfkbia,Ifna5,Irf7,Nfkbib,Casp1,Cxcl10,Ikbke,Ccl4,Ddx58,Ifna1,Nfkb1,Ifna2
mmu04623	Cytosolic DNA-sensing pathway	1.79617529978078e-11	-24.742776452149	61	25	0.0350631136044881	713	7931	16151,15967,16193,214763,56532,16176,58203,15969,20304,56417,15977,16173,383619,18035,15968,54123,12362,18036,15945,56489,20303,230073,15962,18033,15965	Ikbkg,Ifna4,Il6,Cgas,Ripk3,Il1b,Zbp1,Ifna6,Ccl5,Adar,Ifnb1,Il18,Aim2,Nfkbia,Ifna5,Irf7,Casp1,Nfkbib,Cxcl10,Ikbke,Ccl4,Ddx58,Ifna1,Nfkb1,Ifna2
ko04657	IL-17 signaling pathway	2.10462074954481e-11	-24.5843007385191	91	31	0.0434782608695652	713	7931	12367,21929,20296,12985,14281,17386,103213,16151,16193,16176,68652,30940,20293,330122,20306,14825,18033,16476,18035,17395,19225,21926,15945,22030,56489,22033,12370,16819,20201,20310,14282	Casp3,Tnfaip3,Ccl2,Csf3,Fos,Mmp13,Traf3ip2,Ikbkg,Il6,Il1b,Tab2,Usp25,Ccl12,Cxcl3,Ccl7,Cxcl1,Nfkb1,Jun,Nfkbia,Mmp9,Ptgs2,Tnf,Cxcl10,Traf2,Ikbke,Traf5,Casp8,Lcn2,S100a8,Cxcl2,Fosb
mmu04657	IL-17 signaling pathway	2.10462074954481e-11	-24.5843007385191	91	31	0.0434782608695652	713	7931	21926,15945,19225,17395,18035,14282,20310,20201,12370,16819,22033,56489,22030,14825,330122,20306,16476,18033,68652,16176,16193,16151,20293,30940,14281,20296,12985,21929,12367,103213,17386	Tnf,Cxcl10,Ptgs2,Mmp9,Nfkbia,Fosb,Cxcl2,S100a8,Casp8,Lcn2,Traf5,Ikbke,Traf2,Cxcl1,Cxcl3,Ccl7,Jun,Nfkb1,Tab2,Il1b,Il6,Ikbkg,Ccl12,Usp25,Fos,Ccl2,Csf3,Tnfaip3,Casp3,Traf3ip2,Mmp13
mmu05140	Leishmaniasis	9.38546743655062e-11	-23.0892735473648	65	25	0.0350631136044881	713	7931	14281,16401,12266,68652,16160,14969,16176,17874,16452,16175,14961,14129,246256,24088,18126,17357,16476,18033,20846,19225,18036,21926,18035,14960,16153	Fos,Itga4,C3,Tab2,Il12b,H2-Eb1,Il1b,Myd88,Jak2,Il1a,H2-Ab1,Fcgr1,Fcgr4,Tlr2,Nos2,Marcksl1,Jun,Nfkb1,Stat1,Ptgs2,Nfkbib,Tnf,Nfkbia,H2-Aa,Il10
