TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
R-MMU-5213460	RIPK1-mediated regulated necrosis	4.0137490446571e-07	-14.7283699225543	14	9	0.011889035667107	757	8608	11796,14102,12633,56532,12370,22035,11797,74568,22030	Birc3,Fas,Cflar,Ripk3,Casp8,Tnfsf10,Birc2,Mlkl,Traf2
R-MMU-912694	Regulation of IFNA signaling	5.95639013206324e-07	-14.3336310359206	26	12	0.0158520475561427	757	8608	15968,54721,24110,12703,15965,15969,15962,15967,20846,15977,20847,15975	Ifna5,Tyk2,Usp18,Socs1,Ifna2,Ifna6,Ifna1,Ifna4,Stat1,Ifnb1,Stat2,Ifnar1
R-MMU-983705	Signaling by the B Cell Receptor (BCR)	6.06071113763866e-07	-14.3162685083167	201	40	0.0528401585204756	757	8608	78757,621823,20779,17096,226849,384783,244650,17311,12575,18591,18033,20963,73699,12524,15370,18036,18035,18596,53380,240354,98432,19188,26443,12519,228775,19171,17973,16151,17246,17295,16913,15937,19186,19175,19696,16438,18707,19419,18037,16912	Rictor,Psme2b,Src,Lyn,Ppp2r5a,Irs2,Phlpp2,Kitl,Cdkn1a,Pdgfb,Nfkb1,Syk,Ppp2r1b,Cd86,Nr4a1,Nfkbib,Nfkbia,Pdgfrb,Psmd10,Malt1,Phlpp1,Psme2,Psma6,Cd80,Trib3,Psmb10,Nck1,Ikbkg,Mdm2,Met,Psmb8,Ier3,Psme1,Psmb6,Rel,Itpr1,Pik3cd,Rasgrp1,Nfkbie,Psmb9
R-MMU-168181	Toll Like Receptor 7/8 (TLR7/8) Cascade	6.81761146702484e-07	-14.1985864652224	79	22	0.0290620871862616	757	8608	18033,81897,26398,257632,68652,14281,67245,26410,18035,18036,73699,192656,16151,54123,17874,18034,107607,108960,17164,16476,67603,319520	Nfkb1,Tlr9,Map2k4,Nod2,Tab2,Fos,Peli1,Map3k8,Nfkbia,Nfkbib,Ppp2r1b,Ripk2,Ikbkg,Irf7,Myd88,Nfkb2,Nod1,Irak2,Mapkapk2,Jun,Dusp6,Dusp4
R-MMU-975155	MyD88 dependent cascade initiated on endosome	6.81761146702484e-07	-14.1985864652224	79	22	0.0290620871862616	757	8608	73699,18036,18035,26410,67245,14281,68652,257632,18033,26398,81897,319520,16476,67603,17164,107607,108960,18034,17874,54123,16151,192656	Ppp2r1b,Nfkbib,Nfkbia,Map3k8,Peli1,Fos,Tab2,Nod2,Nfkb1,Map2k4,Tlr9,Dusp4,Jun,Dusp6,Mapkapk2,Nod1,Irak2,Nfkb2,Myd88,Irf7,Ikbkg,Ripk2
R-MMU-166054	Activated TLR4 signalling	8.63798536881823e-07	-13.9619262702371	80	22	0.0290620871862616	757	8608	18033,26398,257632,68652,14281,67245,26410,18035,18036,73699,192656,16151,54123,17874,12475,18034,107607,108960,17164,16476,67603,319520	Nfkb1,Map2k4,Nod2,Tab2,Fos,Peli1,Map3k8,Nfkbia,Nfkbib,Ppp2r1b,Ripk2,Ikbkg,Irf7,Myd88,Cd14,Nfkb2,Nod1,Irak2,Mapkapk2,Jun,Dusp6,Dusp4
R-MMU-446652	Interleukin-1 signaling	9.11950022243586e-07	-13.9076806485452	41	15	0.0198150594451783	757	8608	16151,16181,257632,192656,18033,17874,68652,73914,16175,67245,18412,108960,26410,107607,16176	Ikbkg,Il1rn,Nod2,Ripk2,Nfkb1,Myd88,Tab2,Irak3,Il1a,Peli1,Sqstm1,Irak2,Map3k8,Nod1,Il1b
R-MMU-73887	Death Receptor Signalling	1.3045945166128e-06	-13.5496182807108	42	15	0.0198150594451783	757	8608	16151,12370,11796,14102,12633,22030,268749,22029,68652,11797,22035,52440,21926,18201,21929	Ikbkg,Casp8,Birc3,Fas,Cflar,Traf2,Rnf31,Traf1,Tab2,Birc2,Tnfsf10,Tax1bp1,Tnf,Nsmaf,Tnfaip3
R-MMU-198933	Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell	1.32309779946923e-06	-13.5355347530623	114	27	0.035667107001321	757	8608	12266,68713,21939,15024,15018,217306,20343,15015,328833,14990,27007,110557,16401,15042,75345,16408,246746,19294,58217,17470,15039,22329,224840,93694,15894,12490,239849	C3,Ifitm1,Cd40,H2-T10,H2-Q7,Cd300e,Sell,H2-Q4,Treml2,H2-M2,Klrk1,H2-Q6,Itga4,H2-T24,Slamf7,Itgal,Cd300lf,Nectin2,Trem1,Cd200,H2-T22,Vcam1,Treml4,Clec2d,Icam1,Cd34,Cd200r4
R-MMU-166166	MyD88-independent TLR3/TLR4 cascade	1.40445434946643e-06	-13.4758616939802	76	21	0.0277410832232497	757	8608	257632,54123,16151,192656,26398,18033,14281,12475,68652,17874,18035,17164,108960,26410,107607,18034,73699,18036,319520,67603,16476	Nod2,Irf7,Ikbkg,Ripk2,Map2k4,Nfkb1,Fos,Cd14,Tab2,Myd88,Nfkbia,Mapkapk2,Irak2,Map3k8,Nod1,Nfkb2,Ppp2r1b,Nfkbib,Dusp4,Dusp6,Jun
R-MMU-168164	Toll Like Receptor 3 (TLR3) Cascade	1.40445434946643e-06	-13.4758616939802	76	21	0.0277410832232497	757	8608	16476,67603,319520,18036,73699,18034,26410,107607,108960,17164,18035,17874,68652,12475,14281,18033,192656,26398,16151,257632,54123	Jun,Dusp6,Dusp4,Nfkbib,Ppp2r1b,Nfkb2,Map3k8,Nod1,Irak2,Mapkapk2,Nfkbia,Myd88,Tab2,Cd14,Fos,Nfkb1,Ripk2,Map2k4,Ikbkg,Nod2,Irf7
R-MMU-168138	Toll Like Receptor 9 (TLR9) Cascade	1.70941195347682e-06	-13.279361133448	83	22	0.0290620871862616	757	8608	73699,67603,16476,18036,319520,18035,17164,67245,18034,108960,107607,26410,14281,68652,17874,16151,257632,54123,26398,192656,81897,18033	Ppp2r1b,Dusp6,Jun,Nfkbib,Dusp4,Nfkbia,Mapkapk2,Peli1,Nfkb2,Irak2,Nod1,Map3k8,Fos,Tab2,Myd88,Ikbkg,Nod2,Irf7,Map2k4,Ripk2,Tlr9,Nfkb1
R-MMU-1168372	Downstream signaling events of B Cell Receptor (BCR)	1.70968196002774e-06	-13.2792031930355	179	36	0.047556142668428	757	8608	18596,18035,18036,15370,73699,12524,18591,18033,12575,17311,384783,244650,226849,20779,78757,621823,18037,19419,16912,18707,19696,19175,19186,17246,17295,15937,16913,19171,16151,19188,228775,26443,12519,240354,53380,98432	Pdgfrb,Nfkbia,Nfkbib,Nr4a1,Ppp2r1b,Cd86,Pdgfb,Nfkb1,Cdkn1a,Kitl,Irs2,Phlpp2,Ppp2r5a,Src,Rictor,Psme2b,Nfkbie,Rasgrp1,Psmb9,Pik3cd,Rel,Psmb6,Psme1,Mdm2,Met,Ier3,Psmb8,Psmb10,Ikbkg,Psme2,Trib3,Psma6,Cd80,Malt1,Psmd10,Phlpp1
R-MMU-975138	TRAF6 mediated induction of NFkB and MAP kinases upon TLR7/8 or 9 activation	1.77416594981203e-06	-13.2421801328984	77	21	0.0277410832232497	757	8608	17874,68652,14281,18033,81897,192656,26398,16151,257632,16476,67603,319520,18036,73699,18034,67245,107607,26410,108960,18035,17164	Myd88,Tab2,Fos,Nfkb1,Tlr9,Ripk2,Map2k4,Ikbkg,Nod2,Jun,Dusp6,Dusp4,Nfkbib,Ppp2r1b,Nfkb2,Peli1,Nod1,Map3k8,Irak2,Nfkbia,Mapkapk2
R-MMU-937061	TRIF-mediated TLR3/TLR4 signaling	1.79412295521301e-06	-13.2309942597682	71	20	0.0264200792602378	757	8608	192656,26398,18033,257632,54123,16151,68652,17874,14281,108960,26410,107607,18034,17164,18035,18036,319520,67603,16476,73699	Ripk2,Map2k4,Nfkb1,Nod2,Irf7,Ikbkg,Tab2,Myd88,Fos,Irak2,Map3k8,Nod1,Nfkb2,Mapkapk2,Nfkbia,Nfkbib,Dusp4,Dusp6,Jun,Ppp2r1b
R-MMU-5668541	TNFR2 non-canonical NF-kB pathway	2.7172282305789e-06	-12.8158982300988	98	24	0.0317040951122853	757	8608	11797,621823,21950,21938,21941,50930,19188,26443,326623,22164,53380,19698,22030,11796,16913,19171,21949,19175,21939,19186,230979,16912,18034,21926	Birc2,Psme2b,Tnfsf9,Tnfrsf1b,Tnfrsf8,Tnfsf14,Psme2,Psma6,Tnfsf15,Tnfsf4,Psmd10,Relb,Traf2,Birc3,Psmb8,Psmb10,Tnfsf8,Psmb6,Cd40,Psme1,Tnfrsf14,Psmb9,Nfkb2,Tnf
R-MMU-168898	Toll-Like Receptors Cascades	2.79326131730118e-06	-12.7883007138665	132	29	0.0383091149273448	757	8608	73699,18036,18035,21899,21897,26410,67245,14281,142980,20201,68652,257632,81897,26398,18033,319520,67603,16476,17164,108960,107607,18034,17079,12475,17874,54123,24088,16151,192656	Ppp2r1b,Nfkbib,Nfkbia,Tlr6,Tlr1,Map3k8,Peli1,Fos,Tlr3,S100a8,Tab2,Nod2,Tlr9,Map2k4,Nfkb1,Dusp4,Dusp6,Jun,Mapkapk2,Irak2,Nod1,Nfkb2,Cd180,Cd14,Myd88,Irf7,Tlr2,Ikbkg,Ripk2
R-MMU-168188	Toll Like Receptor TLR6:TLR2 Cascade	2.88885016625575e-06	-12.7546520013572	73	20	0.0264200792602378	757	8608	18035,17164,18034,67245,108960,26410,107607,73699,67603,16476,18036,319520,16151,257632,26398,192656,18033,14281,68652,17874	Nfkbia,Mapkapk2,Nfkb2,Peli1,Irak2,Map3k8,Nod1,Ppp2r1b,Dusp6,Jun,Nfkbib,Dusp4,Ikbkg,Nod2,Map2k4,Ripk2,Nfkb1,Fos,Tab2,Myd88
R-MMU-166058	MyD88:Mal cascade initiated on plasma membrane	2.88885016625575e-06	-12.7546520013572	73	20	0.0264200792602378	757	8608	73699,319520,18036,16476,67603,17164,18035,107607,26410,108960,67245,18034,14281,68652,17874,257632,16151,18033,192656,26398	Ppp2r1b,Dusp4,Nfkbib,Jun,Dusp6,Mapkapk2,Nfkbia,Nod1,Map3k8,Irak2,Peli1,Nfkb2,Fos,Tab2,Myd88,Nod2,Ikbkg,Nfkb1,Ripk2,Map2k4
R-MMU-168176	Toll Like Receptor 5 (TLR5) Cascade	2.88885016625575e-06	-12.7546520013572	73	20	0.0264200792602378	757	8608	17874,68652,14281,18033,26398,192656,257632,16151,319520,18036,16476,67603,73699,26410,107607,108960,67245,18034,17164,18035	Myd88,Tab2,Fos,Nfkb1,Map2k4,Ripk2,Nod2,Ikbkg,Dusp4,Nfkbib,Jun,Dusp6,Ppp2r1b,Map3k8,Nod1,Irak2,Peli1,Nfkb2,Mapkapk2,Nfkbia
