TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
WP85	Focal Adhesion	0.00113299137161564	-6.78289391248544	185	35	0.0648148148148148	540	4813	15162,320207,16410,16402,18591,14083,26395,22341,21825,12444,54635,23797,11797,17295,18707,16476,170758,320910,21923,11461,14254,12389,12827,20779,22793,12929,12443,16408,14191,11796,16401,12815,104099,22323,18596	Hck,Pik3r5,Itgav,Itga5,Pdgfb,Ptk2,Map2k1,Vegfc,Thbs1,Ccnd2,Pdgfc,Akt3,Birc2,Met,Pik3cd,Jun,Rac3,Itgb8,Tnc,Actb,Flt1,Cav1,Col4a2,Src,Zyx,Crkl,Ccnd1,Itgal,Fgr,Birc3,Itga4,Col11a2,Itga9,Vasp,Pdgfrb
WP1243	EBV LMP1 signaling	0.00128251286420642	-6.65893395039934	21	8	0.0148148148148148	540	4813	20304,15977,18033,18034,67399,16151,22029,21926	Ccl5,Ifnb1,Nfkb1,Nfkb2,Pdlim7,Ikbkg,Traf1,Tnf
WP1496	Oxidative Damage	0.00129759530243362	-6.64724249480571	41	12	0.0222222222222222	540	4813	12367,21938,11783,22029,26398,13063,21926,12575,18033,18037,50909,22030	Casp3,Tnfrsf1b,Apaf1,Traf1,Map2k4,Cycs,Tnf,Cdkn1a,Nfkb1,Nfkbie,C1ra,Traf2
WP1249	EPO Receptor Signaling	0.00141856199688567	-6.55811159872355	26	9	0.0166666666666667	540	4813	26395,12703,20848,20779,12700,16452,20846,384783,20850	Map2k1,Socs1,Stat3,Src,Cish,Jak2,Stat1,Irs2,Stat5a
WP454	Osteoclast	0.00264066123321829	-5.93672592605743	14	6	0.0111111111111111	540	4813	11433,15977,20544,238377,18591,15975	Acp5,Ifnb1,Slc9a1,Gpr68,Pdgfb,Ifnar1
WP373	IL-3 Signaling Pathway	0.00267006756106066	-5.92565150312208	99	21	0.0388888888888889	540	4813	16452,17164,20525,12929,20848,18033,20779,17395,12125,12702,20846,14083,18707,20850,17096,15162,12700,21938,54721,20963,26395	Jak2,Mapkapk2,Slc2a1,Crkl,Stat3,Nfkb1,Src,Mmp9,Bcl2l11,Socs3,Stat1,Ptk2,Pik3cd,Stat5a,Lyn,Hck,Cish,Tnfrsf1b,Tyk2,Syk,Map2k1
WP151	IL-5 Signaling Pathway	0.00281931021630897	-5.87126302809834	68	16	0.0296296296296296	540	4813	17096,15162,20846,16476,18035,20850,15163,15894,20963,18033,12929,20848,16452,18783,12703,18712	Lyn,Hck,Stat1,Jun,Nfkbia,Stat5a,Hcls1,Icam1,Syk,Nfkb1,Crkl,Stat3,Jak2,Pla2g4a,Socs1,Pim1
WP10	IL-9 Signaling Pathway	0.00341818694659111	-5.67864500105328	24	8	0.0148148148148148	540	4813	20848,20846,384783,20850,26395,16186,54721,12702	Stat3,Stat1,Irs2,Stat5a,Map2k1,Il2rg,Tyk2,Socs3
WP202	Hypertrophy Model	0.00450697583151432	-5.40212889772104	20	7	0.012962962962963	540	4813	16173,56405,21417,11910,16175,18124,15982	Il18,Dusp14,Zeb1,Atf3,Il1a,Nr4a3,Ifrd1
WP2087	miRNA regulation of DNA Damage Response	0.00459897876046048	-5.38192100873019	65	15	0.0277777777777778	540	4813	23882,17246,12367,24086,11783,14102,12444,12447,12370,12443,12575,18854,58801,11920,17873	Gadd45g,Mdm2,Casp3,Tlk2,Apaf1,Fas,Ccnd2,Ccne1,Casp8,Ccnd1,Cdkn1a,Pml,Pmaip1,Atm,Gadd45b
WP407	Kit Receptor Signaling Pathway	0.00620733795045898	-5.08202314636628	67	15	0.0277777777777778	540	4813	26395,56792,20850,20846,17311,15162,12700,17096,114715,12703,16452,14191,20779,12929,20848	Map2k1,Stap1,Stat5a,Stat1,Kitl,Hck,Cish,Lyn,Spred1,Socs1,Jak2,Fgr,Src,Crkl,Stat3
WP3625	TYROBP Causal Network	0.0104000093376645	-4.56594857498286	58	13	0.0240740740740741	540	4813	80719,239273,16173,12266,15284,67742,21938,56193,15163,50778,20850,16164,216991	Igsf6,Abcc4,Il18,C3,Hlx,Samsn1,Tnfrsf1b,Plek,Hcls1,Rgs1,Stat5a,Il13ra1,Adap2
WP1245	Keap1-Nrf2	0.0147382693699709	-4.21730780956383	14	5	0.00925925925925926	540	4813	14630,50868,15368,18104,14629	Gclm,Keap1,Hmox1,Nqo1,Gclc
WP2271	Macrophage markers	0.0189250386658157	-3.96726943655288	10	4	0.00740740740740741	540	4813	12524,12475,16149,12522	Cd86,Cd14,Cd74,Cd83
WP157	Glycolysis and Gluconeogenesis	0.0202954836325592	-3.89735689884172	50	11	0.0203703703703704	540	4813	18641,18563,20525,16828,212032,18655,15277,13807,13806,15275,21991	Pfkl,Pcx,Slc2a1,Ldha,Hk3,Pgk1,Hk2,Eno2,Eno1,Hk1,Tpi1
WP297	IL-7 Signaling Pathway	0.0212001344142207	-3.85374775703084	44	10	0.0185185185185185	540	4813	17096,20848,384783,20846,12444,20850,26395,16186,16362,12125	Lyn,Stat3,Irs2,Stat1,Ccnd2,Stat5a,Map2k1,Il2rg,Irf1,Bcl2l11
WP3638	Parkinsons Disease Pathway	0.0217947513466622	-3.82608610208996	38	9	0.0166666666666667	540	4813	11783,13063,74153,12367,12366,56791,22223,12447,12369	Apaf1,Cycs,Uba7,Casp3,Casp2,Ube2l6,Uchl1,Ccne1,Casp7
WP2872	White fat cell differentiation	0.021870490180312	-3.82261703117875	32	8	0.0148148148148148	540	4813	16364,22259,16598,21887,12609,14815,13654,20850	Irf4,Nr1h3,Klf2,Tle3,Cebpd,Nr3c1,Egr2,Stat5a
WP113	TGF Beta Signaling Pathway	0.0267358787155549	-3.62174884351151	52	11	0.0203703703703704	540	4813	16878,68010,18033,20848,14281,21825,18787,21926,16323,16476,20846	Lif,Bambi,Nfkb1,Stat3,Fos,Thbs1,Serpine1,Tnf,Inhba,Jun,Stat1
WP1261	ErbB signaling pathway	0.0284202315830721	-3.56065400775131	46	10	0.0185185185185185	540	4813	17973,20850,14083,16476,20779,17869,320207,12575,23797,26395	Nck1,Stat5a,Ptk2,Jun,Src,Myc,Pik3r5,Cdkn1a,Akt3,Map2k1
WP193	Signaling of Hepatocyte Growth Factor Receptor	0.0309358971539837	-3.47583804915953	34	8	0.0148148148148148	540	4813	20848,12929,14281,20779,14083,16476,17295,26395	Stat3,Crkl,Fos,Src,Ptk2,Jun,Met,Map2k1
WP350	p38 MAPK Signaling Pathway	0.0309358971539837	-3.47583804915953	34	8	0.0148148148148148	540	4813	17869,13163,20846,17164,18783,26398,17187,22030	Myc,Daxx,Stat1,Mapkapk2,Pla2g4a,Map2k4,Max,Traf2
WP3626	Microglia Pathogen Phagocytosis Pathway	0.0346373492175162	-3.36282272195975	41	9	0.0166666666666667	540	4813	83382,20963,58217,18707,170758,17096,15162,104709,14129	Siglece,Syk,Trem1,Pik3cd,Rac3,Lyn,Hck,Pik3r6,Fcgr1
WP1273	Folic Acid Network	0.0370172643324582	-3.29637087158356	23	6	0.0111111111111111	540	4813	14782,98256,20364,64292,50493,17769	Gsr,Kmo,Selenow,Ptges,Txnrd1,Mthfr
WP572	EGFR1 Signaling Pathway	0.0386924151268073	-3.25211168971062	178	28	0.0518518518518519	540	4813	22038,14281,17973,16452,12703,19730,11843,17869,20910,20846,26395,24064,20779,12929,20848,14609,433759,12702,74155,107435,19707,20850,20847,16476,18707,12389,19252,57783	Plscr1,Fos,Nck1,Jak2,Socs1,Ralgds,Arf4,Myc,Stxbp1,Stat1,Map2k1,Spry2,Src,Crkl,Stat3,Gja1,Hdac1,Socs3,Errfi1,Hat1,Reps1,Stat5a,Stat2,Jun,Pik3cd,Cav1,Dusp1,Tnip1
WP353	Small Ligand GPCRs	0.0433003427921366	-3.13959472732751	18	5	0.00925925925925926	540	4813	19204,19222,14739,14745,19219	Ptafr,Ptgir,S1pr2,Lpar1,Ptger4
WP578	Leptin Insulin Overlap	0.0433003427921366	-3.13959472732751	18	5	0.00925925925925926	540	4813	20848,12703,384783,16452,12702	Stat3,Socs1,Irs2,Jak2,Socs3
WP458	Inflammatory Response Pathway	0.0441376889043375	-3.1204412378311	30	7	0.012962962962963	540	4813	12524,12519,21939,16186,21938,16190,21825	Cd86,Cd80,Cd40,Il2rg,Tnfrsf1b,Il4ra,Thbs1
WP3855	Dysregulated miRNA Targeting in Insulin/PI3K-AKT Signaling	0.0633976502070964	-2.75832848120536	26	6	0.0111111111111111	540	4813	12929,19108,12703,12827,12125,12444	Crkl,Prkx,Socs1,Col4a2,Bcl2l11,Ccnd2
WP460	Blood Clotting Cascade	0.0650572741507634	-2.73248725628217	20	5	0.00925925925925926	540	4813	18791,18787,14058,18792,18788	Plat,Serpine1,F10,Plau,Serpinb2
WP385	Myometrial Relaxation and Contraction Pathways	0.0654219242160843	-2.72689784403506	156	24	0.0444444444444444	540	4813	14706,12798,51791,18754,19088,14281,18033,14745,66066,14696,16476,12297,16176,50780,18578,11461,16193,50778,14609,16438,23872,11910,17133,14701	Gng4,Cnn2,Rgs14,Prkce,Prkar2b,Fos,Nfkb1,Lpar1,Gng11,Gnb4,Jun,Cacnb3,Il1b,Rgs3,Pde4b,Actb,Il6,Rgs1,Gja1,Itpr1,Ets2,Atf3,Maff,Gng12
WP413	G1 to S cell cycle control	0.0741138389175912	-2.6021530040961	61	11	0.0203703703703704	540	4813	19650,11920,12581,12452,12443,12444,12447,17246,17219,17869,12575	Rbl1,Atm,Cdkn2d,Ccng2,Ccnd1,Ccnd2,Ccne1,Mdm2,Mcm6,Myc,Cdkn1a
WP1560	MicroRNAs in Cardiomyocyte Hypertrophy	0.0763519705220132	-2.57240143858685	83	14	0.0259259259259259	540	4813	18033,20848,14362,16878,16151,12700,18707,26398,26395,13614,56489,16001,21926,54720	Nfkb1,Stat3,Fzd1,Lif,Ikbkg,Cish,Pik3cd,Map2k4,Map2k1,Edn1,Ikbke,Igf1r,Tnf,Rcan1
WP441	Matrix Metalloproteinases	0.0985017448395839	-2.31768101685354	29	6	0.0111111111111111	540	4813	17387,17386,240047,21926,21857,17395	Mmp14,Mmp13,Mmp25,Tnf,Timp1,Mmp9
WP300	Histone modifications	0.0998490231663072	-2.30409600217961	5	2	0.0037037037037037	540	4813	107435,433759	Hat1,Hdac1
WP386	Triacylglyceride Synthesis	0.107129907352296	-2.23371309352372	23	5	0.00925925925925926	540	4813	68262,67916,16890,19012,14933	Agpat4,Plpp3,Lipe,Plpp1,Gk
WP519	Proteasome Degradation	0.108975594939882	-2.21663132145637	58	10	0.0185185185185185	540	4813	22223,26443,53380,19171,16913,19186,19175,74153,16912,19188	Uchl1,Psma6,Psmd10,Psmb10,Psmb8,Psme1,Psmb6,Uba7,Psmb9,Psme2
WP512	Id Signaling Pathway	0.11139950924243	-2.19463235686284	51	9	0.0166666666666667	540	4813	18033,16542,12447,12156,14254,11482,11910,16001,19650	Nfkb1,Kdr,Ccne1,Bmp2,Flt1,Acvrl1,Atf3,Igf1r,Rbl1
WP65	Insulin Signaling	0.112901474273284	-2.1812397496896	158	23	0.0425925925925926	540	4813	20525,104215,14281,12703,20912,13653,14936,20910,13660,19159,26921,16001,53608,26395,26398,16890,18641,12702,16476,18707,228775,26410,170755	Slc2a1,Rhoq,Fos,Socs1,Stxbp3,Egr1,Gys1,Stxbp1,Ehd1,Cyth3,Map4k4,Igf1r,Map3k6,Map2k1,Map2k4,Lipe,Pfkl,Socs3,Jun,Pik3cd,Trib3,Map3k8,Sgk3
WP2084	SREBF and miR33 in cholesterol and lipid homeostasis	0.117031896779439	-2.14530875929253	11	3	0.00555555555555556	540	4813	16835,93759,22259	Ldlr,Sirt1,Nr1h3
WP374	Prostaglandin Synthesis and Regulation	0.126581126395847	-2.0668718609872	31	6	0.0111111111111111	540	4813	19222,19225,19219,18783,13614,13618	Ptgir,Ptgs2,Ptger4,Pla2g4a,Edn1,Ednrb
WP29	Notch Signaling Pathway	0.137205453245429	-1.98627581779343	46	8	0.0148148148148148	540	4813	433759,18129,18128,18519,74198,21926,209200,16449	Hdac1,Notch2,Notch1,Kat2b,Dtx2,Tnf,Dtx3l,Jag1
WP3864	Robo4 and VEGF Signaling Pathways Crosstalk	0.138945080505577	-1.97367652820213	6	2	0.0037037037037037	540	4813	16542,20779	Kdr,Src
WP1526	Regulation of Cardiac Hypertrophy by miR-208	0.138945080505577	-1.97367652820213	6	2	0.0037037037037037	540	4813	327987,74318	Med13,Hopx
WP207	Nucleotide GPCRs	0.143641107767621	-1.94043739754301	12	3	0.00555555555555556	540	4813	18442,11540,11541	P2ry2,Adora2a,Adora2b
WP2140	Serotonin and anxiety-related events	0.172000618449436	-1.76025720653889	13	3	0.00555555555555556	540	4813	15558,56193,14281	Htr2a,Plek,Fos
WP662	Amino Acid metabolism	0.173611765778206	-1.75093370383244	95	14	0.0259259259259259	540	4813	104458,11898,16828,20810,18563,18263,22375,14782,18452,11847,15186,27053,242083,14630	Rars,Ass1,Ldha,Srm,Pcx,Odc1,Wars,Gsr,P4ha2,Arg2,Hdc,Asns,Ppm1l,Gclm
WP317	Glycogen Metabolism	0.174996407058665	-1.74298983636273	34	6	0.0111111111111111	540	4813	73699,226849,14936,71978,235542,74185	Ppp2r1b,Ppp2r5a,Gys1,Ppp2r2a,Ppp2r3a,Gbe1
WP1269	Fatty Acid Beta Oxidation	0.174996407058665	-1.74298983636273	34	6	0.0111111111111111	540	4813	21991,14081,433256,14933,14571,16890	Tpi1,Acsl1,Acsl5,Gk,Gpd2,Lipe
WP1596	Iron Homeostasis	0.20176682531543	-1.60064257845473	14	3	0.00555555555555556	540	4813	16193,21926,16175	Il6,Tnf,Il1a
WP1272	Selenium Micronutrient Network	0.203355901064875	-1.59279762779805	21	4	0.00740740740740741	540	4813	14782,98256,64292,17769	Gsr,Kmo,Ptges,Mthfr
WP6	Integrin-mediated Cell Adhesion	0.215731358728996	-1.53372135493458	99	14	0.0259259259259259	540	4813	14083,170758,320910,16410,16402,26395,12389,16408,22793,20779,22323,104099,23797,16401	Ptk2,Rac3,Itgb8,Itgav,Itga5,Map2k1,Cav1,Itgal,Zyx,Src,Vasp,Itga9,Akt3,Itga4
WP265	Delta-Notch Signaling Pathway	0.215872344591198	-1.53306804326866	83	12	0.0222222222222222	540	4813	16449,270118,56381,16452,433759,20848,16656,60406,18035,16476,18129,18128	Jag1,Maml2,Spen,Jak2,Hdac1,Stat3,Hivep3,Sap30,Nfkbia,Jun,Notch2,Notch1
WP3592	ApoE and miR-146 in inflammation and atherosclerosis	0.223776766695266	-1.49710630129365	8	2	0.0037037037037037	540	4813	24088,18034	Tlr2,Nfkb2
WP403	Wnt Signaling Pathway	0.225728286672115	-1.48842327438019	60	9	0.0166666666666667	540	4813	16476,12444,12443,18754,18792,17869,14367,14362,16835	Jun,Ccnd2,Ccnd1,Prkce,Plau,Myc,Fzd5,Fzd1,Ldlr
WP57	Signal Transduction of S1P Receptor	0.22812653942842	-1.47785480648877	22	4	0.00740740740740741	540	4813	14739,23797,20698,54447	S1pr2,Akt3,Sphk1,Asah2
WP1270	Endochondral Ossification	0.255757782913617	-1.36352444288864	62	9	0.0166666666666667	540	4813	17386,20846,17395,18792,18791,58250,16001,19206,208715	Mmp13,Stat1,Mmp9,Plau,Plat,Chst11,Igf1r,Ptch1,Hmgcs1
WP200	Complement Activation, Classical Pathway	0.264211428355703	-1.33100563137334	16	3	0.00555555555555556	540	4813	13136,12266,50909	Cd55,C3,C1ra
WP1256	NLR Proteins	0.267586930140745	-1.31831079294943	9	2	0.0037037037037037	540	4813	16151,21939	Ikbkg,Cd40
WP2910	Mecp2 and Associated Rett Syndrome	0.271080106791825	-1.30534090476482	47	7	0.012962962962963	540	4813	12053,17257,12609,53618,13007,12799,21354	Bcl6,Mecp2,Cebpd,Fut8,Csrp1,Cnp,Tap1
WP2310	PodNet: protein-protein interactions in the podocyte	0.275312507975061	-1.28984843388434	315	39	0.0722222222222222	540	4813	224796,12443,19219,15251,20779,12569,22323,11603,15945,18707,18793,56715,76089,18128,18451,11461,18754,17973,22223,12575,16456,19225,16542,72333,21345,14726,17295,14042,14083,112407,18129,18008,11600,16410,50766,12822,387609,16001,22350	Clic5,Ccnd1,Ptger4,Hif1a,Src,Cdk5r1,Vasp,Agrn,Cxcl10,Pik3cd,Plaur,Rabgef1,Rapgef2,Notch1,P4ha1,Actb,Prkce,Nck1,Uchl1,Cdkn1a,F11r,Ptgs2,Kdr,Palld,Tagln,Pdpn,Met,Ext1,Ptk2,Egln3,Notch2,Nes,Angpt1,Itgav,Crim1,Col18a1,Zhx2,Igf1r,Ezr
WP2141	Serotonin and anxiety	0.296286231944461	-1.21642929208884	17	3	0.00555555555555556	540	4813	14281,56193,15558	Fos,Plek,Htr2a
WP1770	One carbon metabolism and related pathways	0.308027594806064	-1.17756590649564	49	7	0.012962962962963	540	4813	99712,14629,17769,14630,20656,14782,75320	Cept1,Gclc,Mthfr,Gclm,Sod2,Gsr,Etnk1
WP2075	Alzheimers Disease	0.330433146246602	-1.10735092079757	75	10	0.0185185185185185	540	4813	12367,12370,12369,16438,12289,12569,16176,14102,11783,21926	Casp3,Casp8,Casp7,Itpr1,Cacna1d,Cdk5r1,Il1b,Fas,Apaf1,Tnf
WP201	Ptf1a related regulatory pathway	0.354536415675836	-1.0369442142354	11	2	0.0037037037037037	540	4813	18128,18519	Notch1,Kat2b
WP87	Nucleotide Metabolism	0.360816722508708	-1.01938514345113	19	3	0.00555555555555556	540	4813	20810,20229,17768	Srm,Sat1,Mthfd2
